N10001,DE,KENT,131206.0241
N10003,DE,NEW CASTLE,29838.15311
N10005,DE,SUSSEX,291241.2409
N11001,DC,DIST OF COLUMBIA,39715.36632
N24001,MD,ALLEGANY,275152.6537
N24003,MD,ANNE ARUNDEL,258179.729
N24005,MD,BALTIMORE,385889.7992
N24009,MD,CALVERT,134578.3305
N24011,MD,CAROLINE,200228.924
N24013,MD,CARROLL,289717.7758
N24015,MD,CECIL,217808.6533
N24017,MD,CHARLES,287541.5247
N24019,MD,DORCHESTER,232530.0478
N24021,MD,FREDERICK,394451.5929
H24021,MD,FREDERICK,32667.68733
N24023,MD,GARRETT,129253.0224
H24023,MD,GARRETT,23430.12115
N24025,MD,HARFORD,273784.697
N24027,MD,HOWARD,162154.5452
N24029,MD,KENT,173475.3217
N24031,MD,MONTGOMERY,323507.4618
N24033,MD,PRINCE GEORGES,306595.0861
N24035,MD,QUEEN ANNES,231136.2826
N24037,MD,ST MARYS,222277.3775
N24039,MD,SOMERSET,142378.0683
N24041,MD,TALBOT,164476.2776
N24043,MD,WASHINGTON,299095.6351
N24045,MD,WICOMICO,217306.0732
N24047,MD,WORCESTER,172968.7593
N24510,MD,BALTIMORE,52061.24945
N36003,NY,ALLEGANY,53914.62214
N36007,NY,BROOME,406528.5486
N36011,NY,CAYUGA,0
N36015,NY,CHEMUNG,239599.1233
N36017,NY,CHENANGO,573318.7479
N36023,NY,CORTLAND,295518.7155
N36025,NY,DELAWARE,186646.6632
N36043,NY,HERKIMER,54318.98182
N36051,NY,LIVINGSTON,10107.45012
N36053,NY,MADISON,203124.2845
N36065,NY,ONEIDA,30936.69332
N36067,NY,ONONDAGA,36024.37869
N36069,NY,ONTARIO,766.4750014
N36077,NY,OTSEGO,631272.6608
N36095,NY,SCHOHARIE,26209.09957
N36097,NY,SCHUYLER,77821.19358
N36101,NY,STEUBEN,783025.0102
N36107,NY,TIOGA,334276.5858
N36109,NY,TOMPKINS,59995.51131
N36123,NY,YATES,6585.278776
N42001,PA,ADAMS,333942.9045
N42009,PA,BEDFORD,649504.4698
N42011,PA,BERKS,56871.83946
N42013,PA,BLAIR,299215.5957
H42013,PA,BLAIR,38105.79494
N42015,PA,BRADFORD,743048.1132
N42021,PA,CAMBRIA,187853.089
N42023,PA,CAMERON,254156.3584
N42025,PA,CARBON,731.6779684
N42027,PA,CENTRE,676537.9674
H42027,PA,CENTRE,35768.3796
N42029,PA,CHESTER,91373.00754
N42033,PA,CLEARFIELD,669218.5971
N42035,PA,CLINTON,574034.8694
N42037,PA,COLUMBIA,313698.0033
N42041,PA,CUMBERLAND,352190.1951
N42043,PA,DAUPHIN,326895.4042
H42043,PA,DAUPHIN,30337.09828
N42047,PA,ELK,173580.0982
N42055,PA,FRANKLIN,494602.1099
N42057,PA,FULTON,280354.4591
N42061,PA,HUNTINGDON,569125.2943
N42063,PA,INDIANA,40259.714
N42065,PA,JEFFERSON,869.76099
N42067,PA,JUNIATA,251847.6811
N42069,PA,LACKAWANNA,225718.9752
L42069,PA,LACKAWANNA,26553.70053
N42071,PA,LANCASTER,627515.6921
N42075,PA,LEBANON,197309.662
N42079,PA,LUZERNE,429242.3228
H42079,PA,LUZERNE,24353.86339
L42079,PA,LUZERNE,41393.08632
N42081,PA,LYCOMING,796050.342
N42083,PA,MCKEAN,15572.683
N42087,PA,MIFFLIN,265416.0378
N42093,PA,MONTOUR,84690.35363
N42097,PA,NORTHUMBERLAND,305611.1955
N42099,PA,PERRY,355539.876
N42105,PA,POTTER,434596.432
N42107,PA,SCHUYLKILL,256393.9605
N42109,PA,SNYDER,212172.4065
N42111,PA,SOMERSET,94603.05307
N42113,PA,SULLIVAN,210764.8108
H42113,PA,SULLIVAN,55300.95706
L42113,PA,SULLIVAN,23528.55575
N42115,PA,SUSQUEHANNA,496954.1575
H42115,PA,SUSQUEHANNA,35614.42429
N42117,PA,TIOGA,685025.2916
H42117,PA,TIOGA,42627.55409
N42119,PA,UNION,177331.8666
H42119,PA,UNION,26044.04313
N42127,PA,WAYNE,38260.11315
N42131,PA,WYOMING,222050.3865
H42131,PA,WYOMING,37173.89448
N42133,PA,YORK,582858.6668
N51001,VA,ACCOMACK,95323.07589
N51003,VA,ALBEMARLE,430570.6096
H51003,VA,ALBEMARLE,34141.55123
N51005,VA,ALLEGHANY,287102.7122
N51007,VA,AMELIA,229453.7176
N51009,VA,AMHERST,278661.8404
H51009,VA,AMHERST,27800.72837
N51011,VA,APPOMATTOX,151303.9134
N51013,VA,ARLINGTON,16646.21898
N51015,VA,AUGUSTA,486041.2902
H51015,VA,AUGUSTA,55089.0935
L51015,VA,AUGUSTA,80218.65148
N51017,VA,BATH,342162.3838
N51019,VA,BEDFORD,68380.23179
N51023,VA,BOTETOURT,250587.8701
H51023,VA,BOTETOURT,22770.94539
L51023,VA,BOTETOURT,31967.22278
N51029,VA,BUCKINGHAM,373473.0393
N51031,VA,CAMPBELL,44418.37355
N51033,VA,CAROLINE,336877.9947
