"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00292,1.09e-05,2.07e-05,0.00473,0,0.000343
"2","Jan",0.000824,0,1.91e-06,0.00497,0,0.00036
"3","Feb",0.000956,0,2.11e-06,0.00417,0,0.000217
"4","Mar",0.00157,1.98e-05,4.63e-06,0.00606,0,0.000368
"5","Apr",0.00261,0.000743,1.09e-05,0.00448,0,0.000337
"6","May",0.00406,0.00192,2.28e-05,0.00555,0,0.000381
"7","Jun",0.00597,0.00323,4.4e-05,0.00529,0,0.000408
"8","Jul",0.00597,0.00299,4.33e-05,0.0056,0,0.000406
"9","Aug",0.00537,0.00192,3.85e-05,0.00465,0,0.000365
"10","Sep",0.00362,0.000202,2.12e-05,0.00517,0,0.000551
"11","Oct",0.00205,0,8e-06,0.00237,0,0.000131
"12","Nov",0.00116,0,3.46e-06,0.00438,0,0.000343
"13","Dec",0.000739,0,1.46e-06,0.00405,0,0.00024
