"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00358,3.73e-05,3.29e-05,0.00527,0,0.00059
"2","Jan",0.00089,0,1.94e-06,0.00593,0,0.000699
"3","Feb",0.00112,0,2.73e-06,0.00474,0,0.000469
"4","Mar",0.00174,0,5.65e-06,0.0075,0,0.000793
"5","Apr",0.00287,0.000877,1.24e-05,0.00479,0,0.00041
"6","May",0.00493,0.00231,3.47e-05,0.00495,0,0.000402
"7","Jun",0.00714,0.00392,6.45e-05,0.00454,0,0.000369
"8","Jul",0.00816,0.00408,8.48e-05,0.00521,0,0.00053
"9","Aug",0.00639,0.00227,5.56e-05,0.00526,0,8e-04
"10","Sep",0.00477,0.000466,3.73e-05,0.0064,0,0.000904
"11","Oct",0.00251,0,1.18e-05,0.004,0,0.000489
"12","Nov",0.0014,0,4.65e-06,0.00451,0,0.000485
"13","Dec",0.00091,0,2.09e-06,0.00536,0,7e-04
