"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00363,3.99e-05,3.11e-05,0.00527,0,0.000738
"2","Jan",0.00107,0,2.62e-06,0.00558,0,0.000695
"3","Feb",0.0013,0,3.42e-06,0.0052,0,0.000629
"4","Mar",0.00183,0,5.9e-06,0.00742,0,0.00095
"5","Apr",0.00285,0.000852,1.18e-05,0.00474,0,0.000575
"6","May",0.00454,0.00207,2.83e-05,0.00466,0,0.000467
"7","Jun",0.00675,0.00374,5.59e-05,0.00425,0,0.000498
"8","Jul",0.00794,0.00416,7.84e-05,0.00658,0,0.00115
"9","Aug",0.00636,0.00221,5.48e-05,0.00474,0,0.000781
"10","Sep",0.00509,0.000562,4.09e-05,0.00585,0,0.000778
"11","Oct",0.00285,0,1.48e-05,0.00481,0,0.00129
"12","Nov",0.00171,0,6.5e-06,0.0041,0,0.000399
"13","Dec",0.00108,0,2.83e-06,0.00524,0,0.000601
