"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00388,2.28e-05,3.69e-05,0.00561,0,0.000818
"2","Jan",0.00111,0,2.98e-06,0.00623,0,0.000741
"3","Feb",0.00136,0,3.99e-06,0.00479,0,0.000516
"4","Mar",0.00206,0,7.57e-06,0.00685,0,0.000861
"5","Apr",0.00332,0.000963,1.66e-05,0.00491,0,0.000638
"6","May",0.00514,0.00225,3.81e-05,0.00512,0,0.000594
"7","Jun",0.00769,0.00408,7.55e-05,0.00478,0,0.000538
"8","Jul",0.00837,0.00398,9.08e-05,0.00801,0,0.00179
"9","Aug",0.00668,0.00223,6.21e-05,0.00557,0,0.000755
"10","Sep",0.00511,0.00045,4.23e-05,0.00723,0,0.00114
"11","Oct",0.00281,0,1.46e-05,0.00495,0,0.00116
"12","Nov",0.0017,0,6.72e-06,0.00419,0,0.000517
"13","Dec",0.00106,0,2.85e-06,0.00456,0,0.000509
