"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00354,3.61e-05,3.17e-05,0.00535,0,0.000691
"2","Jan",0.000903,0,1.96e-06,0.00608,0,0.000896
"3","Feb",0.00112,0,2.69e-06,0.0051,0,0.000721
"4","Mar",0.00171,0,5.39e-06,0.00748,0,0.000868
"5","Apr",0.00281,0.000855,1.18e-05,0.00483,0,0.000473
"6","May",0.00478,0.00224,3.25e-05,0.00486,0,0.000414
"7","Jun",0.00698,0.00385,6.11e-05,0.0047,0,0.000412
"8","Jul",0.00799,0.00403,8.08e-05,0.00561,0,0.000643
"9","Aug",0.00634,0.00224,5.46e-05,0.00557,0,0.00118
"10","Sep",0.00479,0.000464,3.72e-05,0.00598,0,0.000837
"11","Oct",0.00255,0,1.21e-05,0.00403,0,0.000559
"12","Nov",0.00145,0,4.85e-06,0.00451,0,0.000562
"13","Dec",0.000931,0,2.16e-06,0.00538,0,7e-04
