"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00377,6.11e-06,3.5e-05,0.00542,0,0.000602
"2","Jan",0.00107,0,2.86e-06,0.00623,0,0.000617
"3","Feb",0.00127,0,3.64e-06,0.00515,0,0.000416
"4","Mar",0.00209,2.65e-05,7.91e-06,0.00649,0,0.000579
"5","Apr",0.00331,0.000975,1.69e-05,0.00524,0,0.000631
"6","May",0.00516,0.0024,3.65e-05,0.00546,0,0.00058
"7","Jun",0.00746,0.00375,7.13e-05,0.00519,0,0.000521
"8","Jul",0.0079,0.00376,7.89e-05,0.00638,0,0.000816
"9","Aug",0.00693,0.00213,6.75e-05,0.00403,0,0.000426
"10","Sep",0.00473,0.00026,3.65e-05,0.00749,0,0.00111
"11","Oct",0.00261,0,1.29e-05,0.00365,0,0.000407
"12","Nov",0.00156,0,6.02e-06,0.00489,0,0.000624
"13","Dec",0.000957,0,2.4e-06,0.00482,0,0.000489
