"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00369,2.41e-05,3.52e-05,0.00503,0,0.000602
"2","Jan",0.00094,0,2.25e-06,0.00538,0,0.000505
"3","Feb",0.00116,0,3.03e-06,0.00432,0,0.00039
"4","Mar",0.0019,0,6.69e-06,0.0063,0,0.000593
"5","Apr",0.00313,0.000915,1.53e-05,0.00432,0,0.00042
"6","May",0.00517,0.00243,3.86e-05,0.00446,0,0.000409
"7","Jun",0.00753,0.00405,7.27e-05,0.00532,0,0.000665
"8","Jul",0.00815,0.00412,8.53e-05,0.00562,0,0.000721
"9","Aug",0.0067,0.00238,6.21e-05,0.00452,0,0.000799
"10","Sep",0.0047,0.000339,3.71e-05,0.00691,0,0.000974
"11","Oct",0.00249,0,1.19e-05,0.00345,0,0.000452
"12","Nov",0.0014,0,4.81e-06,0.00501,0,0.000781
"13","Dec",0.000895,0,2.12e-06,0.00468,0,0.000502
