"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00322,1.91e-05,2.61e-05,0.00432,0,0.000321
"2","Jan",0.000834,0,1.79e-06,0.00415,0,0.000252
"3","Feb",0.001,0,2.31e-06,0.00352,0,0.000197
"4","Mar",0.00169,1.96e-05,5.35e-06,0.00568,0,0.000356
"5","Apr",0.00281,0.000824,1.26e-05,0.00403,0,0.000248
"6","May",0.00454,0.00217,2.88e-05,0.00452,0,0.000295
"7","Jun",0.00665,0.00361,5.47e-05,0.00514,0,0.00043
"8","Jul",0.0068,0.00332,5.77e-05,0.00492,0,0.000331
"9","Aug",0.00596,0.00206,4.8e-05,0.00451,0,0.000377
"10","Sep",0.00404,0.000254,2.69e-05,0.00504,0,0.000561
"11","Oct",0.00222,0,9.48e-06,0.00235,0,0.000176
"12","Nov",0.00123,0,3.9e-06,0.00437,0,0.000369
"13","Dec",0.000779,0,1.61e-06,0.00359,0,0.000251
