"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00374,2.26e-05,3.54e-05,0.0054,0,0.000627
"2","Jan",0.000999,0,2.56e-06,0.00597,0,0.00068
"3","Feb",0.00119,0,3.19e-06,0.00499,0,0.000565
"4","Mar",0.00199,2.37e-06,7.25e-06,0.00685,0,0.000738
"5","Apr",0.00323,0.000939,1.64e-05,0.00449,0,0.000403
"6","May",0.00518,0.00241,3.81e-05,0.00456,0,0.000375
"7","Jun",0.00764,0.00413,7.39e-05,0.00612,0,0.00078
"8","Jul",0.00803,0.00378,8.33e-05,0.00649,0,0.000708
"9","Aug",0.00677,0.00233,6.35e-05,0.00433,0,0.000504
"10","Sep",0.00472,0.000316,3.72e-05,0.00696,0,0.000998
"11","Oct",0.00255,0,1.24e-05,0.00375,0,0.000444
"12","Nov",0.00146,0,5.29e-06,0.00524,0,0.000792
"13","Dec",0.000916,0,2.19e-06,0.00508,0,0.000536
