"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0033,2.71e-05,2.77e-05,0.00445,0,0.000323
"2","Jan",0.000814,0,1.71e-06,0.00447,0,0.000246
"3","Feb",0.000975,0,2.16e-06,0.004,0,0.00023
"4","Mar",0.00169,1.36e-05,5.41e-06,0.00594,0,0.000342
"5","Apr",0.00285,0.000847,1.29e-05,0.00516,0,0.000403
"6","May",0.00472,0.00231,3.1e-05,0.00473,0,0.000287
"7","Jun",0.00682,0.00376,5.71e-05,0.0046,0,0.000344
"8","Jul",0.00708,0.00364,6.29e-05,0.00473,0,0.000366
"9","Aug",0.00611,0.00227,5.04e-05,0.00434,0,0.000409
"10","Sep",0.00416,0.000284,2.85e-05,0.00455,0,0.000477
"11","Oct",0.00227,0,9.81e-06,0.00251,0,0.000161
"12","Nov",0.00122,0,3.82e-06,0.00475,0,0.000367
"13","Dec",0.000782,0,1.63e-06,0.00366,0,0.000241
