"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00353,2.56e-05,3.25e-05,0.0049,0,5e-04
"2","Jan",0.000851,0,1.87e-06,0.00497,0,0.000408
"3","Feb",0.00105,0,2.5e-06,0.00394,0,0.00032
"4","Mar",0.00178,0,5.94e-06,0.00629,0,0.000558
"5","Apr",0.00297,0.000891,1.37e-05,0.0047,0,0.000428
"6","May",0.00504,0.00238,3.65e-05,0.00473,0,0.000307
"7","Jun",0.00729,0.00394,6.71e-05,0.00511,0,0.00056
"8","Jul",0.00779,0.00387,7.77e-05,0.00531,0,0.000553
"9","Aug",0.00648,0.00227,5.76e-05,0.00462,0,0.000506
"10","Sep",0.00449,0.000319,3.39e-05,0.0065,0,0.000837
"11","Oct",0.00237,0,1.08e-05,0.00313,0,0.00035
"12","Nov",0.00129,0,4.2e-06,0.00495,0,0.00072
"13","Dec",0.000829,0,1.82e-06,0.0045,0,0.000447
