"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00323,0,2.49e-05,0.00447,0,0.00045
"2","Jan",0.000919,0,2.11e-06,0.00506,0,0.000595
"3","Feb",0.0011,0,2.74e-06,0.00428,0,0.000299
"4","Mar",0.00182,1.38e-05,6.15e-06,0.0059,0,0.00047
"5","Apr",0.00295,0.000818,1.38e-05,0.00457,0,0.000555
"6","May",0.00458,0.00207,2.9e-05,0.00496,0,0.000481
"7","Jun",0.00585,0.00294,4.3e-05,0.0054,0,0.000629
"8","Jul",0.0067,0.0031,5.55e-05,0.00428,0,0.000366
"9","Aug",0.00609,0.00204,5.06e-05,0.00418,0,0.000552
"10","Sep",0.00405,0.000188,2.65e-05,0.00462,0,0.000565
"11","Oct",0.00233,0,1.02e-05,0.00215,0,0.000145
"12","Nov",0.00137,0,4.58e-06,0.00434,0,0.000439
"13","Dec",0.000875,0,2.02e-06,0.00397,0,0.000298
