"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00376,1.03e-05,3.55e-05,0.00559,0,0.000857
"2","Jan",0.00107,0,4.9e-06,0.00628,0,0.000897
"3","Feb",0.00122,0,3.35e-06,0.00504,0,0.000894
"4","Mar",0.00203,1.81e-05,7.53e-06,0.00657,0,0.000739
"5","Apr",0.00326,0.000941,1.66e-05,0.00461,0,0.000552
"6","May",0.0052,0.00243,3.78e-05,0.00543,0,0.000771
"7","Jun",0.00772,0.00407,7.53e-05,0.00607,0,0.00087
"8","Jul",0.00787,0.00369,7.99e-05,0.00709,0,0.00123
"9","Aug",0.00686,0.00222,6.55e-05,0.00455,0,0.000714
"10","Sep",0.00472,0.000277,3.69e-05,0.00758,0,0.00167
"11","Oct",0.00257,0,1.25e-05,0.00351,0,0.000465
"12","Nov",0.00149,0,5.49e-06,0.00573,0,0.000933
"13","Dec",0.000924,0,2.23e-06,0.00467,0,0.000555
