"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00376,2.1e-05,3.58e-05,0.00528,0,0.000553
"2","Jan",0.00101,0,2.6e-06,0.00584,0,0.000607
"3","Feb",0.00121,0,3.23e-06,0.00505,0,0.000472
"4","Mar",0.00201,2.94e-06,7.41e-06,0.00659,0,0.000628
"5","Apr",0.00326,0.000932,1.66e-05,0.0046,0,0.000434
"6","May",0.00516,0.00239,3.75e-05,0.00462,0,0.000346
"7","Jun",0.0077,0.00415,7.51e-05,0.00533,0,0.000555
"8","Jul",0.00807,0.00371,8.46e-05,0.00658,0,0.000727
"9","Aug",0.00681,0.00228,6.47e-05,0.00431,0,0.00048
"10","Sep",0.00474,0.000314,3.75e-05,0.00656,0,0.000842
"11","Oct",0.00256,0,1.24e-05,0.00393,0,0.000429
"12","Nov",0.00149,0,5.45e-06,0.00496,0,0.00065
"13","Dec",0.000921,0,2.21e-06,0.00497,0,0.000462
