"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00324,1.2e-05,2.57e-05,0.00507,0,0.000478
"2","Jan",0.000909,0,2.11e-06,0.00586,0,0.000702
"3","Feb",0.00108,0,2.69e-06,0.00432,0,0.000342
"4","Mar",0.00177,2.87e-05,5.84e-06,0.00624,0,0.000451
"5","Apr",0.00288,0.000831,1.31e-05,0.00462,0,0.000441
"6","May",0.00451,0.00209,2.82e-05,0.00526,0,0.000374
"7","Jun",0.00655,0.00345,5.37e-05,0.00615,0,0.000685
"8","Jul",0.00667,0.00325,5.52e-05,0.00551,0,0.000453
"9","Aug",0.00598,0.00194,4.86e-05,0.00451,0,0.000387
"10","Sep",0.00405,0.000223,2.69e-05,0.00631,0,0.000813
"11","Oct",0.00227,0,9.78e-06,0.00275,0,0.000241
"12","Nov",0.00131,0,4.36e-06,0.00487,0,0.00049
"13","Dec",0.000828,0,1.83e-06,0.00436,0,0.000347
