"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00363,3.23e-05,3.37e-05,0.00535,0,0.000649
"2","Jan",0.00091,0,2.07e-06,0.00589,0,0.000811
"3","Feb",0.00116,0,2.96e-06,0.00495,0,0.000531
"4","Mar",0.00179,0,6.07e-06,0.00723,0,0.000737
"5","Apr",0.00295,0.000895,1.31e-05,0.00484,0,0.000432
"6","May",0.00501,0.00233,3.59e-05,0.00515,0,0.000495
"7","Jun",0.00726,0.00404,6.63e-05,0.00482,0,0.000441
"8","Jul",0.00827,0.00417,8.7e-05,0.00538,0,0.000624
"9","Aug",0.00639,0.00226,5.57e-05,0.00568,0,0.000923
"10","Sep",0.0048,0.000496,3.77e-05,0.00638,0,0.000976
"11","Oct",0.00251,0,1.2e-05,0.00399,0,0.000561
"12","Nov",0.00143,0,4.84e-06,0.00458,0,0.000573
"13","Dec",0.000917,0,2.16e-06,0.00525,0,0.000663
