"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0033,3.76e-06,2.61e-05,0.00542,0,0.00054
"2","Jan",0.000947,0,2.27e-06,0.00665,0,0.000819
"3","Feb",0.00113,0,2.93e-06,0.00481,0,0.000327
"4","Mar",0.00185,2.49e-05,6.34e-06,0.00663,0,0.000504
"5","Apr",0.00298,0.000844,1.4e-05,0.00549,0,0.000654
"6","May",0.00465,0.00214,2.97e-05,0.00532,0,0.000366
"7","Jun",0.0062,0.00314,4.88e-05,0.00668,0,0.000761
"8","Jul",0.00684,0.00333,5.78e-05,0.00548,0,0.000489
"9","Aug",0.00612,0.00198,5.1e-05,0.00451,0,0.000488
"10","Sep",0.00413,0.000217,2.76e-05,0.00663,0,0.00085
"11","Oct",0.00234,0,1.03e-05,0.00282,0,0.000233
"12","Nov",0.00138,0,4.7e-06,0.00532,0,0.000605
"13","Dec",0.000878,0,2.05e-06,0.00472,0,0.000379
