"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00387,1.56e-05,3.74e-05,0.00535,0,0.000623
"2","Jan",0.00109,0,3.01e-06,0.00615,0,0.000674
"3","Feb",0.00129,0,3.71e-06,0.005,0,0.000449
"4","Mar",0.00212,4.47e-06,8.19e-06,0.00691,0,0.000695
"5","Apr",0.0034,0.000984,1.8e-05,0.00513,0,0.000588
"6","May",0.00522,0.0024,3.83e-05,0.00516,0,0.000446
"7","Jun",0.00791,0.00402,8.08e-05,0.00482,0,0.000448
"8","Jul",0.00818,0.0038,8.55e-05,0.00632,0,0.000831
"9","Aug",0.00694,0.00228,6.75e-05,0.00476,0,0.000655
"10","Sep",0.00491,0.000329,3.97e-05,0.00676,0,0.00102
"11","Oct",0.00266,0,1.34e-05,0.00397,0,0.000587
"12","Nov",0.00159,0,6.15e-06,0.00449,0,0.000538
"13","Dec",0.000963,0,2.43e-06,0.00473,0,0.00052
