"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00384,1.32e-05,3.69e-05,0.0053,0,0.000622
"2","Jan",0.00108,0,2.94e-06,0.00597,0,7e-04
"3","Feb",0.00127,0,3.61e-06,0.00513,0,0.000515
"4","Mar",0.00211,1.12e-05,8.09e-06,0.00675,0,0.000656
"5","Apr",0.00337,0.000985,1.77e-05,0.0049,0,0.000562
"6","May",0.00521,0.00241,3.77e-05,0.00512,0,0.000442
"7","Jun",0.00787,0.00407,7.93e-05,0.00489,0,0.000434
"8","Jul",0.0081,0.0038,8.39e-05,0.00637,0,0.000822
"9","Aug",0.00695,0.00226,6.8e-05,0.00438,0,0.000564
"10","Sep",0.00485,0.000302,3.88e-05,0.00664,0,0.00109
"11","Oct",0.00264,0,1.32e-05,0.00387,0,0.000515
"12","Nov",0.00156,0,6.02e-06,0.00473,0,0.000631
"13","Dec",0.000953,0,2.38e-06,0.00481,0,0.000526
