"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00376,2.49e-05,3.6e-05,0.0052,0,0.000564
"2","Jan",0.000994,0,2.5e-06,0.00573,0,0.000645
"3","Feb",0.0012,0,3.25e-06,0.00507,0,0.000623
"4","Mar",0.00199,0,7.21e-06,0.00692,0,0.000762
"5","Apr",0.00325,0.000925,1.65e-05,0.00449,0,0.000392
"6","May",0.00519,0.00242,3.84e-05,0.00425,0,0.000285
"7","Jun",0.00767,0.00417,7.43e-05,0.00545,0,0.000577
"8","Jul",0.00817,0.00387,8.69e-05,0.00634,0,0.000683
"9","Aug",0.00678,0.00235,6.38e-05,0.00423,0,0.000457
"10","Sep",0.00476,0.000339,3.8e-05,0.00629,0,0.000729
"11","Oct",0.00255,0,1.24e-05,0.00385,0,0.000466
"12","Nov",0.00147,0,5.29e-06,0.00474,0,0.000628
"13","Dec",0.000922,0,2.22e-06,0.00501,0,0.000516
