"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00351,2.6e-05,3.17e-05,0.0047,0,0.000611
"2","Jan",0.000857,0,1.9e-06,0.00463,0,0.000482
"3","Feb",0.00105,0,2.5e-06,0.00372,0,0.000538
"4","Mar",0.00179,0,6.01e-06,0.00617,0,0.000703
"5","Apr",0.00297,0.000862,1.39e-05,0.00436,0,0.000457
"6","May",0.00499,0.00242,3.55e-05,0.0044,0,0.000389
"7","Jun",0.00721,0.00399,6.5e-05,0.00537,0,0.000715
"8","Jul",0.00762,0.00375,7.42e-05,0.00478,0,0.000636
"9","Aug",0.00647,0.00229,5.74e-05,0.00438,0,0.000607
"10","Sep",0.00445,0.000291,3.33e-05,0.00641,0,0.00115
"11","Oct",0.00238,0,1.09e-05,0.00304,0,0.000422
"12","Nov",0.00129,0,4.26e-06,0.00498,0,0.000826
"13","Dec",0.000824,0,1.8e-06,0.00421,0,0.000409
