"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0039,2.29e-05,3.62e-05,0.00559,0,0.000836
"2","Jan",0.00118,0,3.27e-06,0.00599,0,0.000648
"3","Feb",0.00142,0,4.29e-06,0.00478,0,0.000512
"4","Mar",0.00209,0,7.72e-06,0.00664,0,0.00076
"5","Apr",0.0033,0.000954,1.63e-05,0.0049,0,6e-04
"6","May",0.00508,0.00223,3.68e-05,0.0047,0,0.000469
"7","Jun",0.00756,0.00413,7.14e-05,0.00469,0,0.000596
"8","Jul",0.0083,0.00402,8.85e-05,0.00829,0,0.00191
"9","Aug",0.00666,0.00225,6.11e-05,0.0061,0,0.000844
"10","Sep",0.00521,0.000499,4.3e-05,0.00693,0,0.00127
"11","Oct",0.00292,0,1.56e-05,0.00516,0,0.00139
"12","Nov",0.0018,0,7.37e-06,0.00426,0,0.000521
"13","Dec",0.00114,0,3.18e-06,0.00453,0,0.000453
