"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00289,1.13e-05,2.03e-05,0.00572,0,0.000448
"2","Jan",0.000807,0,1.7e-06,0.00573,0,0.000339
"3","Feb",0.000933,0,2.01e-06,0.00602,0,0.000448
"4","Mar",0.00155,1.82e-05,4.58e-06,0.00718,0,0.000461
"5","Apr",0.00261,0.000736,1.1e-05,0.00578,0,0.000401
"6","May",0.00404,0.00192,2.25e-05,0.00685,0,0.000643
"7","Jun",0.00597,0.00318,4.36e-05,0.00566,0,0.000508
"8","Jul",0.00587,0.00288,4.23e-05,0.00701,0,0.000701
"9","Aug",0.0053,0.00184,3.75e-05,0.00556,0,0.000517
"10","Sep",0.00356,0.000199,2.04e-05,0.00531,0,0.000505
"11","Oct",0.00204,0,7.94e-06,0.00315,0,0.000173
"12","Nov",0.00113,0,3.3e-06,0.00519,0,0.000352
"13","Dec",0.000727,0,1.41e-06,0.00523,0,0.000312
