"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00329,2.69e-05,2.8e-05,0.00481,0,0.000411
"2","Jan",0.00077,0,1.53e-06,0.00475,0,0.000336
"3","Feb",0.000937,0,1.97e-06,0.00368,0,0.000187
"4","Mar",0.00163,1.55e-07,5.09e-06,0.006,0,0.000413
"5","Apr",0.00277,0.000845,1.2e-05,0.00542,0,0.00042
"6","May",0.00476,0.00229,3.21e-05,0.00484,0,0.000346
"7","Jun",0.00681,0.00381,5.69e-05,0.00498,0,0.000448
"8","Jul",0.00724,0.00375,6.57e-05,0.00495,0,0.000497
"9","Aug",0.00606,0.00226,4.98e-05,0.00456,0,0.00041
"10","Sep",0.00417,0.000304,2.91e-05,0.00557,0,0.000601
"11","Oct",0.00222,0,9.44e-06,0.00325,0,0.000312
"12","Nov",0.00118,0,3.53e-06,0.0058,0,0.000666
"13","Dec",0.000762,0,1.54e-06,0.00385,0,0.000286
