"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00355,3.44e-05,3.18e-05,0.00534,0,0.000618
"2","Jan",0.000905,0,1.99e-06,0.00587,0,7e-04
"3","Feb",0.00115,0,2.81e-06,0.00474,0,0.000438
"4","Mar",0.00173,0,5.55e-06,0.00733,0,0.000721
"5","Apr",0.00281,0.00086,1.16e-05,0.00479,0,0.000381
"6","May",0.0048,0.00226,3.26e-05,0.00524,0,0.000498
"7","Jun",0.00695,0.00387,6.02e-05,0.00461,0,0.000389
"8","Jul",0.00813,0.0042,8.32e-05,0.00518,0,0.000545
"9","Aug",0.00631,0.0023,5.35e-05,0.00564,0,0.000745
"10","Sep",0.0048,0.000542,3.69e-05,0.00686,0,0.00121
"11","Oct",0.00254,0,1.21e-05,0.00399,0,0.000539
"12","Nov",0.00144,0,4.83e-06,0.00442,0,0.000544
"13","Dec",0.000934,0,2.19e-06,0.00536,0,0.000691
