"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00328,3.59e-05,2.81e-05,0.00507,0,0.000434
"2","Jan",0.000737,0,1.41e-06,0.0054,0,0.000427
"3","Feb",0.000927,0,1.93e-06,0.00395,0,0.000227
"4","Mar",0.00158,0,4.81e-06,0.00594,0,0.000416
"5","Apr",0.00272,0.000852,1.13e-05,0.00559,0,0.000415
"6","May",0.0048,0.00234,3.25e-05,0.00469,0,0.000332
"7","Jun",0.00675,0.00388,5.62e-05,0.00532,0,0.000436
"8","Jul",0.00742,0.00394,6.85e-05,0.00494,0,0.000436
"9","Aug",0.00599,0.00232,4.86e-05,0.00523,0,0.00061
"10","Sep",0.00418,0.000378,2.92e-05,0.00635,0,0.000707
"11","Oct",0.00217,0,9.11e-06,0.00375,0,0.000371
"12","Nov",0.00114,0,3.29e-06,0.00559,0,0.000512
"13","Dec",0.000753,0,1.5e-06,0.00412,0,0.000302
