"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00313,1.11e-06,2.33e-05,0.00484,0,0.00046
"2","Jan",0.000888,0,1.98e-06,0.00546,0,0.000585
"3","Feb",0.00107,0,2.6e-06,0.00478,0,0.000343
"4","Mar",0.00176,1.01e-05,5.78e-06,0.00631,0,0.000491
"5","Apr",0.00287,0.000766,1.32e-05,0.00493,0,0.000562
"6","May",0.00445,0.00195,2.73e-05,0.00533,0,0.000456
"7","Jun",0.00567,0.00282,4.03e-05,0.00578,0,0.000612
"8","Jul",0.0065,0.00296,5.19e-05,0.00494,0,0.000413
"9","Aug",0.0059,0.00197,4.73e-05,0.00463,0,0.000592
"10","Sep",0.0039,0.000169,2.44e-05,0.00492,0,0.000618
"11","Oct",0.00226,0,9.56e-06,0.0023,0,0.000144
"12","Nov",0.00134,0,4.33e-06,0.00452,0,0.000426
"13","Dec",0.000861,0,1.95e-06,0.00415,0,0.000275
