"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00378,1.46e-05,3.6e-05,0.00527,0,0.000616
"2","Jan",0.00103,0,2.7e-06,0.00573,0,0.000656
"3","Feb",0.00123,0,3.34e-06,0.00502,0,0.000505
"4","Mar",0.00205,1.11e-05,7.66e-06,0.00643,0,0.000629
"5","Apr",0.00329,0.000935,1.69e-05,0.00448,0,0.000488
"6","May",0.00518,0.00238,3.74e-05,0.00497,0,0.000481
"7","Jun",0.00776,0.00404,7.66e-05,0.00525,0,0.000625
"8","Jul",0.008,0.00378,8.28e-05,0.00662,0,0.000842
"9","Aug",0.00689,0.00223,6.65e-05,0.00446,0,0.000551
"10","Sep",0.00476,0.000296,3.75e-05,0.00678,0,0.00108
"11","Oct",0.00257,0,1.26e-05,0.00381,0,0.000448
"12","Nov",0.0015,0,5.59e-06,0.00493,0,0.000639
"13","Dec",0.000925,0,2.23e-06,0.00479,0,0.000441
