"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00357,1.86e-05,3.2e-05,0.00582,0,0.000796
"2","Jan",0.000958,0,2.36e-06,0.00643,0,0.000832
"3","Feb",0.00115,0,2.98e-06,0.00495,0,0.000612
"4","Mar",0.00191,7.27e-06,6.73e-06,0.00701,0,0.000755
"5","Apr",0.0031,0.00091,1.51e-05,0.00495,0,0.000532
"6","May",0.00499,0.00234,3.53e-05,0.00517,0,0.000614
"7","Jun",0.00732,0.00396,6.7e-05,0.00679,0,0.000974
"8","Jul",0.00755,0.00361,7.3e-05,0.00663,0,0.000826
"9","Aug",0.00649,0.00225,5.77e-05,0.00479,0,0.000701
"10","Sep",0.0045,0.00029,3.39e-05,0.00809,0,0.00154
"11","Oct",0.00246,0,1.16e-05,0.00377,0,0.000547
"12","Nov",0.0014,0,4.95e-06,0.00613,0,0.00105
"13","Dec",0.000882,0,2.05e-06,0.0052,0,0.000578
