"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00337,4.31e-06,2.7e-05,0.00526,0,0.000586
"2","Jan",0.000972,0,2.38e-06,0.00634,0,0.000746
"3","Feb",0.00117,0,3.11e-06,0.00536,0,0.000464
"4","Mar",0.0019,1.44e-05,6.65e-06,0.00648,0,0.000609
"5","Apr",0.00305,0.000827,1.48e-05,0.00561,0,0.000789
"6","May",0.00478,0.00211,3.14e-05,0.00513,0,0.000445
"7","Jun",0.00612,0.00298,4.75e-05,0.00673,0,0.000872
"8","Jul",0.00701,0.00323,6.07e-05,0.00557,0,0.000593
"9","Aug",0.00631,0.00204,5.42e-05,0.00461,0,0.000712
"10","Sep",0.00417,0.000186,2.81e-05,0.00574,0,0.000773
"11","Oct",0.00241,0,1.08e-05,0.00252,0,0.000168
"12","Nov",0.00146,0,5.06e-06,0.00484,0,0.000538
"13","Dec",0.000936,0,2.29e-06,0.00432,0,0.000318
