"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00312,2.65e-05,2.29e-05,0.00445,0,0.000301
"2","Jan",0.000892,0,1.98e-06,0.00526,0,0.000458
"3","Feb",0.00109,0,2.66e-06,0.00412,0,0.000203
"4","Mar",0.00176,1.7e-06,5.78e-06,0.0055,0,3e-04
"5","Apr",0.00288,0.00071,1.34e-05,0.00473,0,0.000362
"6","May",0.00444,0.00188,2.71e-05,0.0053,0,0.000355
"7","Jun",0.00564,0.00271,3.95e-05,0.00538,0,0.000393
"8","Jul",0.00643,0.0029,5.05e-05,0.0047,0,0.000267
"9","Aug",0.00583,0.0018,4.64e-05,0.0041,0,0.000331
"10","Sep",0.00378,0.00014,2.28e-05,0.00425,0,0.000355
"11","Oct",0.00228,0,9.68e-06,0.00213,0,9.33e-05
"12","Nov",0.00135,0,4.37e-06,0.00412,0,0.000304
"13","Dec",0.000967,0,2.48e-06,0.00384,0,0.00018
