"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00373,2.38e-05,3.56e-05,0.00523,0,0.000585
"2","Jan",0.000972,0,2.39e-06,0.0057,0,0.000607
"3","Feb",0.00119,0,3.2e-06,0.00498,0,0.00059
"4","Mar",0.00195,0,6.95e-06,0.00699,0,0.000771
"5","Apr",0.0032,0.000917,1.6e-05,0.00452,0,0.000412
"6","May",0.00516,0.0024,3.83e-05,0.00432,0,0.00031
"7","Jun",0.00759,0.00409,7.31e-05,0.00535,0,0.000546
"8","Jul",0.0082,0.00399,8.73e-05,0.00634,0,0.000684
"9","Aug",0.00672,0.00237,6.26e-05,0.00464,0,0.000553
"10","Sep",0.00473,0.000359,3.77e-05,0.00658,0,0.000835
"11","Oct",0.00252,0,1.22e-05,0.00375,0,0.000475
"12","Nov",0.00144,0,5.09e-06,0.00464,0,0.000697
"13","Dec",0.000914,0,2.19e-06,0.00494,0,0.000537
