"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0038,2.49e-05,3.57e-05,0.00539,0,0.000795
"2","Jan",0.00106,0,2.73e-06,0.00603,0,0.000815
"3","Feb",0.0013,0,3.69e-06,0.00502,0,0.000782
"4","Mar",0.00199,0,7.11e-06,0.00691,0,0.000976
"5","Apr",0.00322,0.000928,1.57e-05,0.00473,0,0.000685
"6","May",0.00505,0.00228,3.64e-05,0.005,0,0.000522
"7","Jun",0.00754,0.00399,7.24e-05,0.00497,0,0.000626
"8","Jul",0.0083,0.00409,8.82e-05,0.00729,0,0.00123
"9","Aug",0.00661,0.00224,6.06e-05,0.00491,0,0.000785
"10","Sep",0.00499,0.000449,4.06e-05,0.00647,0,0.000876
"11","Oct",0.00273,0,1.38e-05,0.00453,0,0.000963
"12","Nov",0.00162,0,6.2e-06,0.00394,0,0.000601
"13","Dec",0.00102,0,2.63e-06,0.00475,0,0.000648
