"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00389,1.98e-05,3.77e-05,0.00563,0,0.000913
"2","Jan",0.0011,0,2.94e-06,0.00632,0,0.000829
"3","Feb",0.00134,0,3.97e-06,0.0048,0,0.000595
"4","Mar",0.00207,0,7.81e-06,0.00694,0,0.000984
"5","Apr",0.00335,0.00096,1.73e-05,0.00485,0,0.000711
"6","May",0.00521,0.00221,3.95e-05,0.00531,0,0.000788
"7","Jun",0.00779,0.00412,7.83e-05,0.00494,0,0.000598
"8","Jul",0.00842,0.00393,9.24e-05,0.00793,0,0.0018
"9","Aug",0.00671,0.00216,6.36e-05,0.00544,0,0.000802
"10","Sep",0.00507,0.000429,4.22e-05,0.00748,0,0.0013
"11","Oct",0.00276,0,1.42e-05,0.00482,0,0.00126
"12","Nov",0.00166,0,6.55e-06,0.00412,0,0.000663
"13","Dec",0.00104,0,2.76e-06,0.0045,0,0.000583
