"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00379,2.47e-05,3.65e-05,0.00521,0,0.000701
"2","Jan",0.00102,0,2.62e-06,0.00568,0,0.000669
"3","Feb",0.00126,0,3.57e-06,0.00505,0,0.000661
"4","Mar",0.00199,0,7.32e-06,0.00693,0,0.000899
"5","Apr",0.00327,0.00093,1.67e-05,0.00457,0,0.00056
"6","May",0.00518,0.00236,3.84e-05,0.00471,0,0.00046
"7","Jun",0.00766,0.00406,7.51e-05,0.00529,0,0.000781
"8","Jul",0.00835,0.00408,9.05e-05,0.00646,0,0.000857
"9","Aug",0.00667,0.00225,6.2e-05,0.00483,0,0.000919
"10","Sep",0.00487,0.000397,3.98e-05,0.00636,0,0.000824
"11","Oct",0.00262,0,1.29e-05,0.00395,0,0.000605
"12","Nov",0.00153,0,5.69e-06,0.00395,0,0.000585
"13","Dec",0.000966,0,2.42e-06,0.00475,0,0.000575
