"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00332,2.92e-05,2.87e-05,0.00518,0,0.000458
"2","Jan",0.000776,0,1.57e-06,0.00538,0,0.000429
"3","Feb",0.000959,0,2.08e-06,0.00405,0,0.000238
"4","Mar",0.00164,0,5.1e-06,0.00654,0,0.000515
"5","Apr",0.00279,0.000868,1.21e-05,0.00564,0,0.000475
"6","May",0.00482,0.00231,3.33e-05,0.00515,0,0.000415
"7","Jun",0.00686,0.00384,5.83e-05,0.00509,0,0.00042
"8","Jul",0.00738,0.00381,6.87e-05,0.00532,0,0.000553
"9","Aug",0.00607,0.00225,5.01e-05,0.0048,0,0.00042
"10","Sep",0.00423,0.000329,3e-05,0.00653,0,0.000665
"11","Oct",0.00223,0,9.6e-06,0.00349,0,0.00034
"12","Nov",0.00119,0,3.6e-06,0.00587,0,0.000668
"13","Dec",0.000774,0,1.59e-06,0.00432,0,0.000348
