"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00351,2.14e-05,3.15e-05,0.00509,0,0.000617
"2","Jan",0.000891,0,2.06e-06,0.00521,0,0.000531
"3","Feb",0.00108,0,2.68e-06,0.00394,0,0.000451
"4","Mar",0.00182,2.59e-06,6.23e-06,0.00649,0,0.000622
"5","Apr",0.00301,0.000882,1.43e-05,0.0046,0,0.000451
"6","May",0.00497,0.00238,3.53e-05,0.00467,0,0.000336
"7","Jun",0.00721,0.00393,6.52e-05,0.00627,0,0.000813
"8","Jul",0.00756,0.0037,7.29e-05,0.00502,0,0.000401
"9","Aug",0.00644,0.00225,5.67e-05,0.00452,0,0.000644
"10","Sep",0.00445,0.000286,3.34e-05,0.00725,0,0.00133
"11","Oct",0.00241,0,1.12e-05,0.00327,0,0.000488
"12","Nov",0.00133,0,4.54e-06,0.00543,0,0.000922
"13","Dec",0.000845,0,1.9e-06,0.00444,0,0.000429
