"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00349,2.64e-05,3.18e-05,0.00477,0,0.000453
"2","Jan",0.000834,0,1.78e-06,0.00473,0,0.000363
"3","Feb",0.00102,0,2.35e-06,0.00379,0,0.000298
"4","Mar",0.00176,0,5.81e-06,0.00627,0,0.000525
"5","Apr",0.00294,0.000881,1.35e-05,0.00482,0,0.000417
"6","May",0.005,0.00241,3.56e-05,0.00472,0,3e-04
"7","Jun",0.00722,0.00395,6.51e-05,0.00492,0,0.000481
"8","Jul",0.0077,0.00388,7.57e-05,0.00504,0,0.000479
"9","Aug",0.00644,0.00232,5.68e-05,0.00446,0,0.000469
"10","Sep",0.00444,0.000311,3.32e-05,0.00605,0,0.000697
"11","Oct",0.00235,0,1.06e-05,0.00306,0,0.000331
"12","Nov",0.00127,0,4.06e-06,0.00507,0,0.000708
"13","Dec",0.000815,0,1.76e-06,0.00425,0,0.000361
