"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00388,2.11e-05,3.8e-05,0.00522,0,0.000718
"2","Jan",0.00108,0,2.94e-06,0.00621,0,0.00078
"3","Feb",0.0013,0,3.88e-06,0.00447,0,0.000386
"4","Mar",0.00209,0,7.99e-06,0.00682,0,0.000902
"5","Apr",0.0034,0.000983,1.78e-05,0.00492,0,0.000661
"6","May",0.00526,0.00236,3.98e-05,0.0049,0,0.000552
"7","Jun",0.00791,0.00408,8.11e-05,0.0044,0,0.000536
"8","Jul",0.00841,0.00398,9.12e-05,0.00626,0,0.00107
"9","Aug",0.0068,0.00225,6.51e-05,0.00484,0,0.000719
"10","Sep",0.00495,0.000386,4.06e-05,0.00725,0,0.00119
"11","Oct",0.00265,0,1.32e-05,0.00408,0,0.000653
"12","Nov",0.00158,0,6.1e-06,0.00409,0,0.00062
"13","Dec",0.000977,0,2.49e-06,0.00432,0,0.000511
