"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00368,2.98e-05,3.51e-05,0.00524,0,0.000577
"2","Jan",0.000927,0,2.19e-06,0.00562,0,0.000532
"3","Feb",0.00115,0,2.99e-06,0.00458,0,0.000434
"4","Mar",0.00187,0,6.52e-06,0.00671,0,0.000616
"5","Apr",0.0031,9e-04,1.5e-05,0.00455,0,0.000393
"6","May",0.00515,0.00242,3.84e-05,0.00486,0,0.000432
"7","Jun",0.00748,0.00402,7.2e-05,0.00514,0,0.000539
"8","Jul",0.0082,0.00417,8.59e-05,0.00551,0,0.000611
"9","Aug",0.00666,0.00238,6.11e-05,0.005,0,0.000755
"10","Sep",0.0047,0.000368,3.72e-05,0.00699,0,0.00087
"11","Oct",0.00247,0,1.17e-05,0.00378,0,0.000466
"12","Nov",0.00138,0,4.67e-06,0.00518,0,0.00075
"13","Dec",0.000891,0,2.09e-06,0.00495,0,0.000509
