"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0031,1.33e-05,2.38e-05,0.00467,0,0.000331
"2","Jan",0.000821,0,1.75e-06,0.00458,0,0.000259
"3","Feb",0.000977,0,2.22e-06,0.00458,0,0.00028
"4","Mar",0.00164,2.55e-05,5.07e-06,0.00632,0,0.000383
"5","Apr",0.00275,0.000793,1.21e-05,0.00467,0,0.000305
"6","May",0.00435,0.00205,2.64e-05,0.00548,0,0.000432
"7","Jun",0.0064,0.0035,5.03e-05,0.00489,0,0.000379
"8","Jul",0.00645,0.00321,5.15e-05,0.00541,0,0.000421
"9","Aug",0.00572,0.00207,4.4e-05,0.0047,0,0.000374
"10","Sep",0.00386,0.000232,2.43e-05,0.00467,0,0.000467
"11","Oct",0.00216,0,8.9e-06,0.00242,0,0.000136
"12","Nov",0.00119,0,3.7e-06,0.00439,0,0.000313
"13","Dec",0.000759,0,1.54e-06,0.00394,0,0.000217
