"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00318,1.57e-05,2.55e-05,0.00425,0,0.00033
"2","Jan",0.000824,0,1.75e-06,0.00399,0,0.000239
"3","Feb",0.000991,0,2.27e-06,0.00344,0,0.000201
"4","Mar",0.00167,1.94e-05,5.21e-06,0.00564,0,0.000361
"5","Apr",0.00278,0.000819,1.23e-05,0.00392,0,0.000261
"6","May",0.00447,0.00211,2.81e-05,0.00448,0,0.000318
"7","Jun",0.00656,0.00357,5.35e-05,0.00508,0,0.000446
"8","Jul",0.00671,0.00325,5.65e-05,0.00486,0,0.000341
"9","Aug",0.00589,0.00201,4.71e-05,0.00456,0,0.000418
"10","Sep",0.00398,0.000246,2.62e-05,0.00482,0,0.000558
"11","Oct",0.00219,0,9.23e-06,0.00228,0,0.000174
"12","Nov",0.00121,0,3.8e-06,0.00435,0,0.000375
"13","Dec",0.000768,0,1.57e-06,0.00352,0,0.000255
