"","USGS Gage","Model","Pct. Error"
"Max. 1 Day Max",21200,15000,-29.2
"Med. 1 Day Max",8750,12700,45.1
"Max. 3 Day Max",18300,15000,-18
"Med. 3 Day Max",8390,10400,24
"Max. 7 Day Max",15300,15000,-1.96
"Med. 7 Day Max",7250,6470,-10.8
"Max. 30 Day Max",7240,7600,4.97
"Med. 30 Day Max",3670,3210,-12.5
"Max. 90 Day Max",5510,5640,2.36
"Med. 90 Day Max",2170,2010,-7.37
