"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",36.8,65.8,78.8
"5% Non-Exceedance",84,97.7,16.3
"50% Non-Exceedance",640,566,-11.6
"95% Non-Exceedance",5030,3860,-23.3
"99% Non-Exceedance",9550,10900,14.1
"Sept. 10% Non-Exceedance",70,105,50
