"","USGS Gage","Model","Pct. Error"
"Jan. Low Flow",129,167,29.5
"Feb. Low Flow",306,235,-23.2
"Mar. Low Flow",457,392,-14.2
"Apr. Low Flow",580,614,5.86
"May Low Flow",829,806,-2.77
"Jun. Low Flow",824,778,-5.58
"Jul. Low Flow",644,463,-28.1
"Aug. Low Flow",415,360,-13.3
"Sep. Low Flow",206,245,18.9
"Oct. Low Flow",139,187,34.5
"Nov. Low Flow",118,190,61
"Dec. Low Flow",93,171,83.9
