"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00376,1.91e-05,3.61e-05,0.00448,0,0.000473
"2","Jan",0.00101,0,2.58e-06,0.00491,0,0.000417
"3","Feb",0.0012,0,3.31e-06,0.00434,0,0.000337
"4","Mar",0.00202,0,7.5e-06,0.00598,0,0.000587
"5","Apr",0.00328,0.000945,1.68e-05,0.00445,0,0.000591
"6","May",0.00508,0.00227,3.7e-05,0.00432,0,0.000391
"7","Jun",0.00771,0.00406,7.68e-05,0.004,0,0.000443
"8","Jul",0.0082,0.00394,8.67e-05,0.00584,0,0.000771
"9","Aug",0.00672,0.00225,6.35e-05,0.00367,0,0.000387
"10","Sep",0.00482,0.000362,3.87e-05,0.00538,0,0.000621
"11","Oct",0.00255,0,1.23e-05,0.00324,0,0.000357
"12","Nov",0.00153,0,5.7e-06,0.00359,0,0.00038
"13","Dec",0.000908,0,2.18e-06,0.00403,0,0.000383
