"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00365,2.33e-05,3.44e-05,0.00449,0,0.000409
"2","Jan",0.000919,0,2.17e-06,0.00482,0,0.000402
"3","Feb",0.00113,0,2.91e-06,0.00444,0,0.000444
"4","Mar",0.00191,0,6.69e-06,0.00619,0,0.000572
"5","Apr",0.00312,0.000894,1.52e-05,0.00415,0,0.000338
"6","May",0.00502,0.00233,3.63e-05,0.00386,0,0.000238
"7","Jun",0.00744,0.00401,7.05e-05,0.00447,0,0.000361
"8","Jul",0.00806,0.00392,8.45e-05,0.00527,0,0.000449
"9","Aug",0.0066,0.00233,6.04e-05,0.00363,0,0.000322
"10","Sep",0.00467,0.000354,3.67e-05,0.00582,0,0.000629
"11","Oct",0.00244,0,1.14e-05,0.00314,0,0.000316
"12","Nov",0.00142,0,4.97e-06,0.00397,0,0.000489
"13","Dec",0.000864,0,1.98e-06,0.00413,0,0.000345
