"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00354,3.46e-05,3.04e-05,0.00467,0,0.000523
"2","Jan",0.000972,0,2.26e-06,0.00504,0,0.000583
"3","Feb",0.0012,0,3.03e-06,0.00489,0,0.000503
"4","Mar",0.00176,0,5.63e-06,0.00654,0,0.000761
"5","Apr",0.0028,0.000838,1.15e-05,0.00409,0,0.000447
"6","May",0.00454,0.00212,2.85e-05,0.00431,0,0.000405
"7","Jun",0.00673,0.00377,5.55e-05,0.00419,0,0.000423
"8","Jul",0.00801,0.00419,7.99e-05,0.00483,0,0.00058
"9","Aug",0.00618,0.0022,5.13e-05,0.00444,0,0.000685
"10","Sep",0.0049,0.000568,3.77e-05,0.0054,0,0.000535
"11","Oct",0.00264,0,1.29e-05,0.00394,0,0.00066
"12","Nov",0.00157,0,5.61e-06,0.00384,0,0.00028
"13","Dec",0.000987,0,2.41e-06,0.00446,0,0.000397
