"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00354,2.51e-05,3.24e-05,0.00458,0,0.000379
"2","Jan",0.000876,0,1.99e-06,0.00489,0,0.000339
"3","Feb",0.00107,0,2.64e-06,0.00393,0,0.000267
"4","Mar",0.00184,4.72e-08,6.31e-06,0.00593,0,0.000458
"5","Apr",0.00302,0.000874,1.43e-05,0.00411,0,0.000292
"6","May",0.00495,0.00233,3.52e-05,0.00419,0,0.000239
"7","Jun",0.00727,0.00397,6.69e-05,0.00522,0,0.000416
"8","Jul",0.00776,0.0038,7.72e-05,0.0048,0,0.000318
"9","Aug",0.00647,0.00232,5.75e-05,0.00379,0,0.000377
"10","Sep",0.00453,0.000305,3.46e-05,0.00666,0,0.000736
"11","Oct",0.00239,0,1.09e-05,0.00275,0,0.000236
"12","Nov",0.00136,0,4.65e-06,0.00453,0,0.000555
"13","Dec",0.000831,0,1.85e-06,0.00411,0,0.000315
