"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00328,1.96e-05,2.75e-05,0.00366,0,0.000216
"2","Jan",0.000776,0,1.58e-06,0.00369,0,0.000176
"3","Feb",0.000948,0,2.07e-06,0.00332,0,0.000175
"4","Mar",0.00168,1.18e-05,5.37e-06,0.00504,0,0.000252
"5","Apr",0.00281,0.000831,1.25e-05,0.00397,0,0.000215
"6","May",0.00464,0.00227,3.02e-05,0.00379,0,0.000189
"7","Jun",0.00678,0.00374,5.69e-05,0.00384,0,0.00023
"8","Jul",0.00706,0.00353,6.26e-05,0.00401,0,0.000251
"9","Aug",0.0061,0.00224,5.03e-05,0.00363,0,0.000264
"10","Sep",0.00418,0.000281,2.89e-05,0.00415,0,0.000342
"11","Oct",0.00223,0,9.57e-06,0.00178,0,8.71e-05
"12","Nov",0.00124,0,3.93e-06,0.00353,0,0.000218
"13","Dec",0.000757,0,1.54e-06,0.00317,0,0.000187
