"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00339,1.98e-05,2.95e-05,0.00493,0,0.000564
"2","Jan",0.000845,0,1.88e-06,0.00522,0,0.000512
"3","Feb",0.00103,0,2.44e-06,0.00405,0,5e-04
"4","Mar",0.00177,2.4e-06,5.92e-06,0.00597,0,0.000532
"5","Apr",0.00291,0.000837,1.34e-05,0.00459,0,0.00044
"6","May",0.00475,0.00225,3.23e-05,0.00473,0,0.000432
"7","Jun",0.00699,0.00382,6.12e-05,0.00608,0,0.000712
"8","Jul",0.00729,0.0035,6.82e-05,0.00505,0,0.000424
"9","Aug",0.00622,0.00217,5.29e-05,0.00393,0,0.000484
"10","Sep",0.00433,0.000275,3.17e-05,0.00749,0,0.00123
"11","Oct",0.00231,0,1.04e-05,0.00273,0,3e-04
"12","Nov",0.00132,0,4.45e-06,0.00521,0,0.000833
"13","Dec",0.000796,0,1.71e-06,0.00418,0,0.00038
