"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00345,3.48e-05,3.06e-05,0.00436,0,0.00043
"2","Jan",0.000836,0,1.69e-06,0.00496,0,0.000447
"3","Feb",0.00103,0,2.27e-06,0.00425,0,0.000423
"4","Mar",0.00165,0,4.96e-06,0.00639,0,0.000558
"5","Apr",0.00271,0.000819,1.11e-05,0.00388,0,0.00026
"6","May",0.00463,0.00221,3.06e-05,0.0039,0,0.000241
"7","Jun",0.00681,0.00373,5.88e-05,0.00356,0,0.000316
"8","Jul",0.00785,0.00404,7.83e-05,0.00437,0,0.000422
"9","Aug",0.00632,0.00233,5.41e-05,0.00377,0,0.000507
"10","Sep",0.00468,0.000449,3.54e-05,0.00559,0,0.00062
"11","Oct",0.00244,0,1.11e-05,0.00343,0,0.000376
"12","Nov",0.00139,0,4.48e-06,0.00408,0,0.000591
"13","Dec",0.000863,0,1.87e-06,0.00416,0,0.000394
