"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00332,8.51e-06,2.77e-05,0.00368,0,0.000369
"2","Jan",0.000871,0,2.01e-06,0.0038,0,0.00037
"3","Feb",0.00105,0,2.6e-06,0.00306,0,0.000231
"4","Mar",0.00178,2.62e-05,5.9e-06,0.00439,0,0.00034
"5","Apr",0.00289,0.000851,1.33e-05,0.00329,0,0.000347
"6","May",0.00463,0.00215,3.02e-05,0.00412,0,0.000385
"7","Jun",0.00688,0.00376,5.93e-05,0.00468,0,0.000465
"8","Jul",0.00691,0.00337,6e-05,0.00445,0,0.000408
"9","Aug",0.00612,0.00202,5.12e-05,0.00352,0,0.000345
"10","Sep",0.0042,0.000232,2.96e-05,0.00474,0,0.000683
"11","Oct",0.00229,0,1.01e-05,0.00176,0,0.000154
"12","Nov",0.00132,0,4.5e-06,0.00341,0,0.000412
"13","Dec",0.000797,0,1.71e-06,0.00299,0,0.00028
