"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00361,2.36e-05,3.39e-05,0.00434,0,0.000422
"2","Jan",0.000886,0,2.03e-06,0.00462,0,0.000344
"3","Feb",0.00109,0,2.75e-06,0.00389,0,0.000298
"4","Mar",0.00186,0,6.42e-06,0.0056,0,0.00044
"5","Apr",0.00305,0.000889,1.46e-05,0.00394,0,0.000339
"6","May",0.00503,0.00236,3.66e-05,0.00392,0,0.000297
"7","Jun",0.00738,0.00397,7e-05,0.00448,0,0.000446
"8","Jul",0.00801,0.00405,8.25e-05,0.00469,0,0.000479
"9","Aug",0.00658,0.00233,5.98e-05,0.00364,0,0.000503
"10","Sep",0.00463,0.000335,3.62e-05,0.00626,0,0.000772
"11","Oct",0.00241,0,1.12e-05,0.00285,0,0.000292
"12","Nov",0.00138,0,4.71e-06,0.00426,0,0.000538
"13","Dec",0.000847,0,1.93e-06,0.00389,0,0.000316
