"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00353,1.32e-06,3.04e-05,0.00476,0,0.000423
"2","Jan",0.00098,0,2.44e-06,0.0057,0,0.00044
"3","Feb",0.00118,0,3.2e-06,0.00463,0,0.000289
"4","Mar",0.00197,2.59e-05,7.16e-06,0.00573,0,0.000395
"5","Apr",0.00314,0.000888,1.55e-05,0.00508,0,0.000556
"6","May",0.00497,0.00226,3.39e-05,0.00446,0,0.000291
"7","Jun",0.00649,0.00314,5.41e-05,0.00559,0,0.000608
"8","Jul",0.0075,0.00342,7.01e-05,0.00534,0,0.000496
"9","Aug",0.00661,0.00202,6.06e-05,0.00364,0,0.000374
"10","Sep",0.00447,0.000211,3.25e-05,0.00629,0,0.000831
"11","Oct",0.00248,0,1.16e-05,0.00226,0,0.000142
"12","Nov",0.00151,0,5.52e-06,0.00436,0,0.000384
"13","Dec",0.000922,0,2.23e-06,0.00406,0,0.000272
