"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0028,1.1e-05,1.93e-05,0.00499,0,0.000326
"2","Jan",0.000731,0,1.45e-06,0.00505,0,0.000249
"3","Feb",0.000873,0,1.81e-06,0.00557,0,0.000371
"4","Mar",0.0015,1.74e-05,4.36e-06,0.00612,0,0.000304
"5","Apr",0.00253,0.000709,1.04e-05,0.00548,0,0.000351
"6","May",0.00391,0.00186,2.11e-05,0.00628,0,0.000523
"7","Jun",0.00583,0.00311,4.16e-05,0.00489,0,0.000363
"8","Jul",0.00573,0.00281,4.03e-05,0.00625,0,0.000539
"9","Aug",0.00513,0.00178,3.52e-05,0.00485,0,0.000379
"10","Sep",0.00347,0.000195,1.95e-05,0.00437,0,0.000324
"11","Oct",0.00197,0,7.43e-06,0.00245,0,9.2e-05
"12","Nov",0.00111,0,3.2e-06,0.00417,0,0.000204
"13","Dec",0.000682,0,1.27e-06,0.00442,0,0.000207
