"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00346,3.5e-05,3.06e-05,0.00451,0,0.000463
"2","Jan",0.000856,0,1.78e-06,0.00521,0,0.000633
"3","Feb",0.00106,0,2.41e-06,0.0046,0,0.000571
"4","Mar",0.00166,0,5.11e-06,0.00651,0,0.000621
"5","Apr",0.00273,0.000831,1.12e-05,0.0042,0,0.000339
"6","May",0.00464,0.00218,3.08e-05,0.004,0,0.00026
"7","Jun",0.00683,0.00376,5.86e-05,0.00392,0,0.000271
"8","Jul",0.00789,0.00397,7.87e-05,0.00456,0,0.000399
"9","Aug",0.00623,0.0022,5.27e-05,0.00421,0,0.000619
"10","Sep",0.00472,0.000457,3.62e-05,0.00527,0,0.000628
"11","Oct",0.00246,0,1.13e-05,0.00329,0,0.000353
"12","Nov",0.00142,0,4.67e-06,0.00398,0,0.000422
"13","Dec",0.000881,0,1.94e-06,0.00437,0,0.000434
