"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00347,3.34e-05,3.07e-05,0.00455,0,0.000427
"2","Jan",0.00086,0,1.81e-06,0.00508,0,0.000503
"3","Feb",0.00108,0,2.53e-06,0.00429,0,0.000345
"4","Mar",0.00168,0,5.27e-06,0.00655,0,0.000547
"5","Apr",0.00273,0.000836,1.1e-05,0.00414,0,0.000268
"6","May",0.00468,0.00219,3.1e-05,0.00433,0,0.000322
"7","Jun",0.0068,0.00378,5.77e-05,0.00388,0,0.000263
"8","Jul",0.00802,0.00415,8.11e-05,0.00432,0,0.000361
"9","Aug",0.0062,0.00226,5.17e-05,0.00444,0,0.000434
"10","Sep",0.00473,0.000534,3.59e-05,0.00594,0,0.000876
"11","Oct",0.00245,0,1.13e-05,0.00331,0,0.000348
"12","Nov",0.00142,0,4.65e-06,0.00393,0,0.000413
"13","Dec",0.000887,0,1.99e-06,0.00437,0,0.000433
