"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00373,2.34e-05,3.57e-05,0.00447,0,0.000439
"2","Jan",0.000983,0,2.47e-06,0.00486,0,0.000408
"3","Feb",0.00119,0,3.19e-06,0.00452,0,0.00038
"4","Mar",0.00199,0,7.28e-06,0.00605,0,0.000577
"5","Apr",0.00324,0.000922,1.65e-05,0.0043,0,0.000489
"6","May",0.00507,0.00233,3.67e-05,0.00412,0,0.000323
"7","Jun",0.00764,0.0041,7.45e-05,0.00428,0,0.000526
"8","Jul",0.00817,0.00388,8.65e-05,0.00556,0,0.000616
"9","Aug",0.00669,0.00222,6.27e-05,0.00372,0,0.000359
"10","Sep",0.00477,0.000353,3.82e-05,0.00528,0,0.000572
"11","Oct",0.00252,0,1.21e-05,0.0032,0,0.000295
"12","Nov",0.0015,0,5.49e-06,0.00368,0,0.000364
"13","Dec",0.000897,0,2.12e-06,0.00407,0,0.000353
