"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00299,3.06e-06,2.15e-05,0.00435,0,0.000334
"2","Jan",0.000816,0,1.71e-06,0.00511,0,0.000536
"3","Feb",0.000987,0,2.23e-06,0.00414,0,0.000226
"4","Mar",0.00167,1.68e-05,5.23e-06,0.0058,0,0.000361
"5","Apr",0.00272,0.00075,1.18e-05,0.0044,0,0.000407
"6","May",0.00421,0.00192,2.44e-05,0.00492,0,0.000312
"7","Jun",0.00558,0.00283,3.94e-05,0.00503,0,0.000406
"8","Jul",0.00625,0.00298,4.79e-05,0.00456,0,0.000337
"9","Aug",0.00557,0.00192,4.2e-05,0.00379,0,0.000347
"10","Sep",0.00377,0.000188,2.29e-05,0.00436,0,0.000382
"11","Oct",0.00213,0,8.56e-06,0.00201,0,0.000101
"12","Nov",0.00125,0,3.94e-06,0.00415,0,0.00033
"13","Dec",0.00078,0,1.63e-06,0.00397,0,0.000258
