"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00368,6e-06,3.36e-05,0.00465,0,0.00042
"2","Jan",0.00101,0,2.61e-06,0.00534,0,0.000422
"3","Feb",0.0012,0,3.3e-06,0.0046,0,0.000314
"4","Mar",0.00204,2.58e-05,7.54e-06,0.00572,0,0.000424
"5","Apr",0.00321,0.000945,1.6e-05,0.0047,0,0.000496
"6","May",0.00502,0.00233,3.45e-05,0.00479,0,0.000426
"7","Jun",0.00732,0.00367,6.87e-05,0.00438,0,0.000355
"8","Jul",0.00776,0.0037,7.61e-05,0.00543,0,0.00056
"9","Aug",0.00679,0.00208,6.47e-05,0.00349,0,0.000312
"10","Sep",0.00465,0.000256,3.53e-05,0.00629,0,0.00074
"11","Oct",0.00254,0,1.22e-05,0.00284,0,0.000224
"12","Nov",0.00154,0,5.88e-06,0.00414,0,0.000424
"13","Dec",0.000913,0,2.21e-06,0.00413,0,0.000332
