"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00333,3.41e-05,2.95e-05,0.00439,0,0.000322
"2","Jan",0.000737,0,1.44e-06,0.00486,0,0.000346
"3","Feb",0.000941,0,2.03e-06,0.00366,0,0.000189
"4","Mar",0.00162,0,5.07e-06,0.00572,0,0.000381
"5","Apr",0.00273,0.000822,1.16e-05,0.00444,0,0.000258
"6","May",0.00477,0.00228,3.29e-05,0.00425,0,0.000238
"7","Jun",0.00685,0.00388,5.88e-05,0.00375,0,0.000242
"8","Jul",0.00766,0.00401,7.44e-05,0.00464,0,0.000375
"9","Aug",0.00606,0.00227,5.01e-05,0.00383,0,0.000306
"10","Sep",0.00433,4e-04,3.17e-05,0.0058,0,0.000586
"11","Oct",0.00218,0,9.3e-06,0.00337,0,0.000265
"12","Nov",0.00119,0,3.52e-06,0.0044,0,0.000349
"13","Dec",0.000752,0,1.52e-06,0.00396,0,0.000314
