"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00368,2.43e-05,3.47e-05,0.00445,0,0.000393
"2","Jan",0.000943,0,2.28e-06,0.00489,0,0.000438
"3","Feb",0.00114,0,2.97e-06,0.0045,0,0.000472
"4","Mar",0.00194,0,6.94e-06,0.00608,0,0.00056
"5","Apr",0.00317,0.000901,1.58e-05,0.00411,0,0.000321
"6","May",0.00505,0.00235,3.64e-05,0.00389,0,0.000231
"7","Jun",0.00753,0.0041,7.17e-05,0.00453,0,0.000381
"8","Jul",0.00804,0.0038,8.41e-05,0.00534,0,0.000463
"9","Aug",0.00665,0.00231,6.15e-05,0.00338,0,0.000283
"10","Sep",0.00469,0.000335,3.7e-05,0.00534,0,0.000498
"11","Oct",0.00248,0,1.17e-05,0.00318,0,3e-04
"12","Nov",0.00145,0,5.16e-06,0.00399,0,0.000428
"13","Dec",0.000872,0,2.01e-06,0.00421,0,0.000339
